,cg03172657,cg02691035,cg08316009,cg08935864,cg07215234,cg00623015,cg06934654,cg10512427,cg07944420,cg06245181,cg10453148,cg26436136,cg21450829,cg27324128,cg17701886,cg01720186,cg15510249,cg19998675,cg04468081,cg25888700,cg01891172,cg01828474,cg20312916,cg06775759,cg21655480,cg13779868,cg14426660,cg24068468,cg27367170,cg15858166,cg26691533,cg07433411,cg15780870,cg00055764,cg17766305,cg05339066,cg06118999,cg18192294,cg06981182,cg11861709,cg06079710,cg15972243,cg18874394,cg24420726,cg25690202,cg21515023,cg08295072,cg21612170,cg08934976,cg06942978,cg24908166,cg24131141,cg01256882,cg27298526,cg06560300,cg06674436,cg11832804,cg08994336,cg07728485,cg13995918,cg04524431,cg25518571,cg17765437,cg06904408,cg03341025,cg02153334,cg16750953,cg22612590,cg13241681,cg23320987,cg14161477,cg21561701,cg03479204,cg08699341,cg13461813,cg04777612,cg13162581,cg05647756
NA18,0.152398677035546,0.332756858189793,0.344936520995337,0.530649321432925,0.452915427999821,0.465583777316173,0.448275729982809,0.489020776806292,0.436241328107063,0.243845492616594,0.461815176604243,0.932383833124858,0.953113098508987,0.780321916013814,0.692983043539266,0.628307253637702,0.644635273144705,0.663819020996267,0.94249334839407,0.747434847729231,0.758274923364098,0.750280545931866,0.545071003142002,0.617899672378208,0.670234068094056,0.685282683423288,0.404566284106699,0.510759894992624,0.416414500336548,0.654944883244499,0.676068283266384,0.969638092268447,0.978100316134431,0.71083256336151,0.735670427051886,0.048940949402898,0.077202346750843,0.018341665811985,0.154582703651763,0.133082046208964,0.248949061447997,0.284089717951481,0.886251011030272,0.987470799813982,0.984568606294221,0.565456281356458,0.534082640209339,0.486370346868156,0.607254045673354,0.449263957772643,0.552737992044176,0.335399335647262,0.550345955400018,0.478343699742007,0.586209115788716,0.56638818386165,0.46051280331089,0.601342286897701,0.653967298889029,0.633868050693296,0.575086515496494,0.567336825452062,0.616698570300403,0.465984688389343,0.465125588665962,0.451988313480755,0.646478420897791,0.758315576234529,0.852570736236372,0.916492134403042,0.982400775494923,0.952470806279953,0.971239541197884,0.961783576128854,0.829618932541143,0.837799931890117,0.882017841286846,0.591258869106701
NA19,0.619486627366986,0.527196026705101,0.909787818152587,0.94661772986287,0.969726304957617,0.974314174655094,0.910633713634366,0.927680271486896,0.88744725527031,0.881742735744409,0.966271491569841,0.826882851392222,0.771887730070917,0.370368560784119,0.072340909933895,0.085282038000978,0.089150414826904,0.086433607896566,0.662685514728032,0.584071442422866,0.619688101782073,0.65385006084314,0.506406259845174,0.467425598151991,0.59663789869449,0.338172412544483,0.185794956881842,0.241567272082502,0.251110495632004,0.555610779822418,0.605689580608721,0.650778766727076,0.681217041164127,0.882032865457991,0.532030046025245,0.068213899121415,0.089666894585632,0.026683321409355,0.094995139473304,0.121439719672803,0.238882942667328,0.200024401565184,0.92716787883841,0.98224232819919,0.979218780172345,0.856758958865289,0.627565475478141,0.7160370132394,0.841377357580454,0.476380723808215,0.88624748037197,0.683842800202592,0.700846996616563,0.62795440590056,0.913833692734706,0.833129993889252,0.540051310009928,0.884024550998963,0.718903873275614,0.882931987126062,0.908729334698628,0.637979354276491,0.56450886091238,0.554262215584215,0.465166142981051,0.543028394136335,0.660768499050198,0.919813295720454,0.979640086246738,0.892312777292777,0.987181338410566,0.971541906799802,0.978427186947095,0.957469679637392,0.857035014105539,0.981936772752272,0.982586308075395,0.702278806608363
NA20,0.040054390376264,0.259761937313453,0.236103357966813,0.299444572445002,0.1387660835515,0.234351016864632,0.224229810592552,0.155586511272371,0.154329398421453,0.066802111038233,0.19480607083483,0.9543529604487,0.9418575127776,0.880220565784595,0.704980597595272,0.843801709592449,0.864516747390647,0.744589605161831,0.918437728113089,0.131463947068334,0.150785663729267,0.208767301872348,0.124766772280816,0.219708010821365,0.103807764084034,0.51797801831059,0.1117808765786,0.249523089199186,0.082331525203435,0.222154849070293,0.222185409908577,0.25222985730981,0.273949502177686,0.178559759331268,0.499115313072015,0.03667598385207,0.061020930361881,0.0404010466003,0.041207756278728,0.044656186985123,0.078712239325982,0.068219294220079,0.83710015989154,0.984044780784626,0.982676648650702,0.440120666064519,0.309196881449797,0.323834697050923,0.476134314729957,0.192243073623819,0.42739000497003,0.175791938187864,0.45578521482648,0.319367983963528,0.509186576916476,0.467524890353588,0.415082158734945,0.517436824684761,0.541584340171755,0.378527813575028,0.389120666898843,0.389321278758182,0.31249701511311,0.367239861827712,0.261631382807494,0.26483608526921,0.122669685772619,0.401719948191473,0.439363124480834,0.900591146113484,0.98175364341436,0.872891850786066,0.978615420904807,0.922951211592731,0.506470572919082,0.197429124134075,0.178124549418556,0.170988407705866
NA21,0.105276379324026,0.253910798460315,0.237409746793922,0.274046182150408,0.241064286187786,0.378240238510198,0.265410962257532,0.247557141810333,0.406349509558533,0.09964383595942,0.242876165624595,0.904880554476746,0.946324092808586,0.851135646255323,0.781835053645729,0.764562135861203,0.787854991335873,0.783969822332885,0.919684324059077,0.760102565078356,0.776245648566752,0.790777221417809,0.614728434660497,0.65924695209547,0.821277743390534,0.829481212051629,0.8617837632078,0.756814095152665,0.759338787486025,0.315307250750155,0.265576174038551,0.253377302724604,0.303585015907191,0.278336136334102,0.197783169553459,0.022895805823328,0.088443802109411,0.02674142899808,0.096515247566079,0.101054515261104,0.145504351490488,0.127982351672224,0.908592559698972,0.984539378195172,0.983336103701368,0.596456505175398,0.770357888295481,0.81233201378711,0.779536652663156,0.422890428341848,0.814105266924537,0.332362622007488,0.868775726441992,0.525934387470196,0.643414001414144,0.608105639791176,0.522056976599358,0.621920957483751,0.656603378479002,0.740525093199305,0.606631764508527,0.635407574341815,0.791111341296736,0.681198568935261,0.508193708581734,0.572433290619994,0.794800000182173,0.730505611932332,0.37506169497086,0.928028884135817,0.988196408156141,0.953000228468965,0.946056596506471,0.899990362960976,0.912137992655311,0.258309764174892,0.174722883512631,0.216129182563262
NA22,0.954939875727438,0.945528755988631,0.913655363065329,0.921527371683424,0.985281077831918,0.917009510415438,0.982123958469504,0.944933869266466,0.93798222769946,0.93630733769229,0.916160602781344,0.077766159251147,0.152862263673144,0.169737558386185,0.055784207670919,0.090263299161266,0.045633309926966,0.083587867365149,0.115743691565757,0.942178396671117,0.953060088476301,0.954242758092981,0.859787089994641,0.817727616919922,0.917809623062289,0.550426229502738,0.135187198457246,0.058059624123965,0.034610816227535,0.927805610385321,0.833685879423434,0.98572782457874,0.992100271470575,0.936402270654167,0.126717660677152,0.025529569184508,0.091990654849323,0.031152566585581,0.11821964486323,0.124038497660618,0.172492894807274,0.163206320688061,0.222043084456022,0.201635470800063,0.218370778623639,0.971652145012683,0.936300256251158,0.918914669586862,0.96909112045205,0.890462225735933,0.982954165232427,0.927244298827963,0.89462151804223,0.939880928783958,0.965634914536127,0.988137036669351,0.975685876870248,0.972751121525164,0.981533724265038,0.985612467725805,0.958430008940799,0.956554368780198,0.926027006506148,0.607422699861579,0.558638829723823,0.479292900455678,0.942166970204706,0.573094011729738,0.084727834966713,0.153837137121407,0.199642701816,0.016844939952754,0.043216774523811,0.018070102168579,0.335263037283997,0.988980120658146,0.985572775244656,0.970215399181216
NA23,0.137178524119513,0.32387928924964,0.181030274046555,0.399221748841861,0.389625851862098,0.296760210266518,0.282293024382,0.251433115014648,0.290261206664162,0.153336149590548,0.343320768430521,0.909932484869298,0.894465968235895,0.695285344423851,0.652175361203826,0.653975553902966,0.5085153045852,0.667883309723533,0.895272884184599,0.592404894692378,0.737073201621929,0.687814767178985,0.576781278292616,0.536417398170972,0.754009891995536,0.704138757910398,0.691406039325979,0.574401491126078,0.531964402647471,0.383048938824746,0.368697736237036,0.398122616645435,0.43405934040097,0.406988299654344,0.729266423773085,0.231374315679934,0.291856074210067,0.075422234249285,0.313306785965807,0.330620192069396,0.239369244998443,0.336905076100359,0.861994325391576,0.981643151734814,0.978584299120218,0.353859769818771,0.246146225836118,0.322903860979786,0.455366235619533,0.271608122969977,0.31803823156283,0.114893786236885,0.371287559196,0.091915858041784,0.292644103963877,0.44364953926864,0.325718483908636,0.452888165783568,0.480800490805299,0.342254554047752,0.375018039159114,0.335120396458776,0.40781904313115,0.335640258407937,0.149084545167158,0.336643821491692,0.52142594406487,0.748064275936734,0.496714539641492,0.790603119954467,0.98388194930131,0.907197921806886,0.950447128223268,0.924911220615307,0.758603923479438,0.325918845799656,0.272774236720322,0.358030091552039
NA24,0.033904499410475,0.150149603944979,0.069353641582528,0.156167063239811,0.065577475298404,0.114609372753251,0.098437406185606,0.080253476027072,0.137516704114794,0.037706795689356,0.155562732512766,0.851960451582263,0.836687822924372,0.386382359011892,0.24949142536585,0.342851669354218,0.175336412868256,0.221388671016996,0.73339399979263,0.053755948086989,0.132980094321761,0.200082933864894,0.082988495429339,0.328091965326566,0.2489595378667,0.371392796952137,0.127157495406688,0.078232607574433,0.060554164408864,0.286110598237776,0.241124373041597,0.263576160037976,0.185046425436966,0.091678243957369,0.418224220178482,0.027617012862068,0.063307857243624,0.024803960418154,0.055131452789761,0.076284739427803,0.084434175421445,0.084678463741599,0.696121493514838,0.977381841559772,0.979631659902768,0.11775001932765,0.122898029811265,0.113186029816802,0.08832610114402,0.122795139049043,0.229631091281739,0.057552768977329,0.133642365713392,0.046726901034523,0.108169072460177,0.137747836428935,0.115292181330617,0.21903790182656,0.271554005043341,0.098222938825222,0.123007109113272,0.1335978745848,0.205593680024232,0.216979165137401,0.067396034808043,0.146615514313396,0.108224492640875,0.632081788665807,0.408830610182288,0.922926059168181,0.981162030743419,0.946287330519369,0.967516458399637,0.957682400234629,0.595009600679942,0.128724356615909,0.058508455840161,0.111845474882276
NA25,0.355067375311935,0.487507476020434,0.734342621251314,0.822518011646664,0.829343918682482,0.807134679843091,0.674033497309089,0.883930793882696,0.832977479930221,0.69351438510012,0.775011782514817,0.893096146284268,0.928980461578005,0.551964311482732,0.230469605126643,0.248243292414739,0.19679701512945,0.270643158225011,0.926339963835964,0.024950213236612,0.038669797603331,0.020710026876754,0.027417753931582,0.121219223585785,0.070479709982964,0.396078355764102,0.155471176084629,0.120281004056427,0.190623814870474,0.64241001449208,0.708863313112196,0.858101750119639,0.890206628078876,0.786205169513146,0.478718855029574,0.033809334522514,0.096234424489584,0.029937991035318,0.10612823910738,0.117248172342811,0.21476499402656,0.306133300745686,0.911399427455574,0.981277342522484,0.979380179277627,0.831453380776382,0.890289598657342,0.719573735271806,0.853071811767043,0.730725886103923,0.794264865498559,0.639787257428742,0.802763664713921,0.889133265338823,0.850213953245235,0.793556278287996,0.753472994154115,0.778692278605207,0.849205195714343,0.899599692182637,0.9070597281571,0.83874459429347,0.844038095768959,0.668703849779921,0.449283406204845,0.727930432756777,0.892904309065886,0.922316524963499,0.931320289512878,0.869636472475173,0.985362311368489,0.924874082031181,0.945667846676836,0.919579156189508,0.916411833013343,0.801531535873381,0.764219538682322,0.746419085920306
NA26,0.431971960496911,0.505790099741886,0.4891402389375,0.51956168735095,0.640082986895122,0.494291919211096,0.501715966370923,0.577508329175208,0.488000787021607,0.309729249907846,0.545393396082364,0.86236165672899,0.806644363048839,0.468658489225846,0.300906629288355,0.35318353999917,0.336598825745998,0.223645434667723,0.923908606722137,0.505128862884597,0.462947474255233,0.519086594453598,0.291823211690387,0.387767896696695,0.26587306870544,0.523975162330814,0.190044474546249,0.328417210507513,0.283907248919356,0.332094215631928,0.366393049199254,0.479592255866079,0.51634183153012,0.25010953495725,0.383173503775514,0.03994488606428,0.038794645175237,0.03654203968314,0.038159901529802,0.043417695926772,0.083412892475146,0.10583719259177,0.909827790279313,0.983070212739937,0.983702926234859,0.714951581222214,0.541675827565862,0.398141047174057,0.563494080990232,0.308899168812889,0.674463803216709,0.333048493482135,0.480742045678649,0.375414770085412,0.520213749785148,0.457790765858655,0.430569156753452,0.529429770751438,0.563420048267218,0.555969721062516,0.553591542994585,0.463034574435713,0.470283850447224,0.454468689911582,0.304691510866618,0.354080803187317,0.313463376344797,0.488180974612597,0.464051017643834,0.932234038178402,0.97583313875745,0.917217736671169,0.963602801209044,0.937646777318992,0.684404191597687,0.484621674066927,0.473568433925987,0.366172489895815
NA27,0.232501523635093,0.269428717414872,0.257587754526734,0.196389246963696,0.097730335399515,0.332579334642366,0.343365728601575,0.221607837175167,0.153773021571316,0.029619110104753,0.100151767703521,0.796909508570143,0.688844351838278,0.302243920499773,0.140986887188354,0.242041959657208,0.109072628789022,0.093606173404273,0.7479721488311,0.978678627400163,0.970661874477788,0.979797538455192,0.905491358934485,0.913311704966506,0.922589330036865,0.900032832292845,0.802609467911767,0.858910181505094,0.893135957898434,0.368724975382037,0.310429328520891,0.250136576516169,0.231472338276408,0.362262164930011,0.933574357811355,0.045592258344128,0.065447780003138,0.05564771045738,0.053486725067153,0.032835628710106,0.105707491320925,0.089455240044157,0.887071158327171,0.983460185045973,0.980339764685498,0.756553729584681,0.528489057175343,0.555161075822802,0.701704398875299,0.40790537474662,0.58305736463897,0.356537746070994,0.5791823647941,0.577144388701934,0.579374036398028,0.5406759027626,0.497933335851035,0.568862671826241,0.632888430068743,0.525734188598334,0.662786736742777,0.568312338842667,0.46699978834317,0.485586306540573,0.152558156362453,0.363787045982718,0.563753576148541,0.320434451243015,0.21810166918861,0.924233762057886,0.980074285129107,0.954203381363469,0.969426607360018,0.938672882132328,0.571713742576727,0.849522114738073,0.8849719438237,0.503702510510054
NA28,0.931322734035458,0.909532510069387,0.92025732504047,0.7339658061736,0.974559465842132,0.963870495217364,0.96500484988103,0.897926351668043,0.924586134157298,0.953017220636834,0.954490725634691,0.787941346190033,0.625013490300075,0.27570583461316,0.144001224486793,0.247424588558646,0.131096496743437,0.112751152301924,0.956164368429975,0.30299821881779,0.33869098145741,0.384521524819273,0.263301804079346,0.252583627517288,0.245666975768544,0.860224254160939,0.656607713543953,0.675411797008697,0.613280384062148,0.418543931728674,0.330429815632195,0.196187150430291,0.2647986213976,0.599386970493205,0.615470833450546,0.025700082612269,0.072687717368021,0.039090550551653,0.073370638369411,0.063012245801368,0.099664685696333,0.145072963090744,0.882859716772186,0.986197736666006,0.985492681998365,0.643950664118276,0.668301965332778,0.321387825655328,0.680419294852507,0.205057193499869,0.639738516504943,0.315379115054118,0.501804999454261,0.296136639473257,0.423279323147136,0.456198982442861,0.368038939803191,0.650935556651196,0.510136424260249,0.534919440467668,0.364232483540999,0.409078143733327,0.572243074903534,0.40694241352947,0.325074349026179,0.377875531474197,0.444616171788348,0.641403572352625,0.459379357708097,0.938775339965633,0.983644114371179,0.976486664113376,0.967989631115768,0.962452085279999,0.639097762490626,0.447245555481702,0.388545542802986,0.291571476513885
NA29,0.070997125211087,0.140737293025072,0.087528522400433,0.262585814119763,0.205865644277456,0.198975836030731,0.19769836400964,0.172455231901377,0.159475719592648,0.065336743975507,0.193545721181323,0.925620164344071,0.942562713824739,0.88242521223534,0.920062794418525,0.873224712770537,0.900328795764295,0.881420113790316,0.934951718955813,0.053786094706181,0.059321789774334,0.080149956257446,0.029437325725372,0.099081088035898,0.129702506800121,0.775257987574439,0.205416184682282,0.292988351519012,0.186458098553243,0.145894792626513,0.206700603133862,0.215378924535065,0.208827970270918,0.074906128744029,0.892616848490442,0.023505345927038,0.049825380730341,0.026133903562739,0.047051288388554,0.068543964060129,0.073091752849313,0.077057421513094,0.885438568989006,0.9860774681705,0.984557563487138,0.659213097052096,0.352423049867504,0.592069788500374,0.528707391695408,0.287203939944997,0.528436614293818,0.253934664755991,0.509168014667786,0.28302030035995,0.585426545486652,0.494278704389487,0.434785994303603,0.698434661859803,0.504891097575114,0.496900623829744,0.511793909998857,0.508151460316892,0.44268974083648,0.420929260827379,0.21391929388966,0.4564130144785,0.476974499240324,0.314974403207614,0.116194040579388,0.933675473432375,0.988181125367179,0.971480738750821,0.977124047429008,0.9725644461783,0.36217366811666,0.162873344359353,0.079796298455123,0.106388896678972
NA30,0.964577120985596,0.978212772921816,0.934683111441661,0.969249775054554,0.961756723003011,0.982123045370634,0.982052379151567,0.941373910994899,0.91887684657306,0.96651347679529,0.975582368578578,0.724437872527754,0.657434740130061,0.162899381039088,0.045778238508983,0.070922020745318,0.041988339830735,0.041322825233688,0.222785427056119,0.602090328081632,0.596114330342496,0.918672777371891,0.691668929677986,0.734431162465406,0.527003345099436,0.903824308243873,0.867158407593832,0.917275213451157,0.957603845758295,0.927134661280087,0.882711428057956,0.985503209742276,0.989139509602992,0.715040573102758,0.795447207286693,0.053444351249817,0.080612569545145,0.030813790191949,0.095427415060888,0.130918580053607,0.211066924752365,0.168609169475468,0.91967374219093,0.984764014488591,0.983596142408592,0.573324159538349,0.69692209447265,0.527084222167855,0.638695295315822,0.431573875328316,0.955313729458621,0.435303513008887,0.590245046709376,0.602346377916902,0.629461241217503,0.587047912397757,0.497039436688416,0.91198179294412,0.64001335155134,0.536334212958884,0.64807382022739,0.565797452953543,0.811489286717588,0.5159498569698,0.729149748836353,0.459544112700983,0.574538382992608,0.89646658083084,0.97100709934443,0.913094416634131,0.968369887789971,0.868179141941857,0.850785591676224,0.857027733347911,0.608130166496747,0.987222032435948,0.984375411549029,0.981679174838953
NA31,0.938489941678745,0.825458860063499,0.890500989637648,0.698544367451212,0.94267415849388,0.653516051427412,0.954532992417194,0.787664733545119,0.849645100971186,0.650571252793382,0.944158991074547,0.654248773971204,0.597466996025368,0.258679762473674,0.104847572067651,0.148946755336582,0.080424128737477,0.111236948381045,0.94424430241633,0.950893755476463,0.926950688565738,0.91114390848098,0.820987314935978,0.724054868282386,0.867315458385063,0.801051536744702,0.333735075643556,0.323312924143503,0.239089510189868,0.523502306811035,0.626249146628762,0.810296902711969,0.874619861431403,0.896858187744192,0.107778006873833,0.022866733721558,0.1043802249375,0.029123504479638,0.093590306093685,0.111064527184369,0.125254908726937,0.120723489771961,0.73361075887222,0.976323941115517,0.980021425733818,0.295331104634973,0.642109237721418,0.373431404140004,0.541078331342628,0.201643490429813,0.738016261712501,0.146328517382466,0.382071909056416,0.174641563170914,0.368995432279328,0.399316606512566,0.33672702134363,0.465054667613581,0.441219932695191,0.453367640293012,0.055740413478975,0.303544811741396,0.545380166925949,0.514926511485204,0.528171067018916,0.46424741553074,0.430405984492481,0.858025005712029,0.411469148306318,0.862807707360182,0.818830640189539,0.303797733941871,0.409249850793118,0.23146733605948,0.347500807794796,0.989010114615728,0.983600863005572,0.816986521717431
NA32,0.612130399273336,0.625052495562118,0.522987397851903,0.803239597923726,0.950357022120808,0.649282572077562,0.818004277561189,0.69140874176855,0.820089700173566,0.576481929410242,0.816635106968646,0.884097552733664,0.92642936578301,0.744628293635031,0.500445559785123,0.564025861558196,0.53468621361567,0.46748225481408,0.847633174878386,0.098556552126576,0.054505315994937,0.044661452166417,0.038196173707632,0.262917744692054,0.139153604698068,0.682451878836777,0.506190977430148,0.56079411447329,0.553696390950477,0.371591971294331,0.45703419848439,0.620857933251966,0.629969344698964,0.401385090297367,0.43479784447827,0.028319344773918,0.059800935046992,0.028182504396689,0.062156656430301,0.094027237008473,0.136748113860313,0.245724324851452,0.919536602391833,0.979630419125352,0.980666463506261,0.959497407236082,0.694006391235549,0.86554684852237,0.944403268991116,0.967867539645983,0.978590730267183,0.973944173130944,0.887942872373853,0.957792562806152,0.982240345887035,0.986673942598294,0.967711386322616,0.979518857852073,0.980808817259458,0.981285015450201,0.953404723739807,0.962220132419653,0.674416784453313,0.492330015460312,0.301736441748349,0.431263380047568,0.607184204845946,0.698815074179877,0.493455643896219,0.934767370321543,0.982852372387338,0.956563152245662,0.965378416816388,0.94343042900493,0.730105303848137,0.533236404897996,0.460945889137592,0.444638603663331
NA33,0.277402261830439,0.438163115464672,0.414339035306882,0.587509808911064,0.526774550787097,0.513918438838055,0.501118191840051,0.549726990659863,0.513108881838083,0.351796611597022,0.435385375547487,0.864349804181925,0.905610490939137,0.625185865692383,0.378490189587078,0.468289993077554,0.32528541861587,0.396773119510393,0.919269970857479,0.349488135533841,0.472976098252877,0.440579865009863,0.243467362151721,0.347104250585596,0.323825008711824,0.687943258066736,0.739468876402335,0.644689673638943,0.68922651991031,0.414872149438983,0.492095837404234,0.655587015365229,0.670736315834306,0.581138467368001,0.441064037565511,0.044003267036022,0.088543648163415,0.049852168832595,0.111481077100875,0.113877443840692,0.190247569166823,0.304348773060424,0.870454981567471,0.978748147149587,0.979445387858653,0.536720846472645,0.587395465746656,0.474370130195885,0.799428645510666,0.408880324180505,0.64681802587312,0.270969189944608,0.55381060262469,0.577883961324607,0.568088532873884,0.571086250240093,0.501729214500644,0.584664643595766,0.632951624978517,0.664002545462925,0.671451222114302,0.55945789362608,0.656039608563245,0.553657812054233,0.495531151932567,0.417646778734393,0.658534343896362,0.927922033006499,0.912434820943364,0.887190884047795,0.979272330170263,0.930314280724059,0.949439940796249,0.837088062448227,0.8944972545896,0.562549575356305,0.515280121001399,0.511352274444041
NA34,0.971228985864575,0.97586502511151,0.925860897349145,0.815868782207311,0.986421224476871,0.982557476433844,0.987876367782171,0.921487112445224,0.919387781886925,0.980630076109438,0.975749974103085,0.89146724637423,0.674008418324159,0.406048339234508,0.064679428016239,0.101420835697224,0.071797789952931,0.079948501647823,0.915568075990332,0.975547166058481,0.931732669508432,0.945300009681236,0.783232419074607,0.82908931695445,0.540920508581331,0.115792716946139,0.186462575671225,0.026811573678087,0.032204059505069,0.706275810317314,0.75312423745172,0.931946341345567,0.959922799829563,0.902378477112194,0.104968859722113,0.075030033290617,0.090200869589804,0.044955676805774,0.160429993307978,0.193442376302312,0.257038712454286,0.280819623065303,0.259372303913308,0.240322613480058,0.220441904658506,0.98026652630294,0.955497009353089,0.956426867457273,0.978559077961663,0.970074718097518,0.983112491554206,0.97925163148547,0.905745873548279,0.952581375599478,0.981600972145218,0.98985629211287,0.984611435975572,0.979975246639152,0.986537874018193,0.97761812012277,0.955049263103689,0.987028428291822,0.929596643277985,0.983129338167745,0.78608886306363,0.956654863158264,0.935098671531415,0.679783985807042,0.616733739280512,0.930402377468287,0.985480556098726,0.819266790149286,0.846301281569396,0.756604071285859,0.557079027938158,0.986583499020338,0.981789998324491,0.963813053375052
NA35,0.812615878617649,0.797387291778578,0.8964738691414,0.877334581665506,0.974538219620917,0.874297227270058,0.887108701178858,0.9163563194375,0.909668023412436,0.891250821968996,0.951125896399275,0.860526009884608,0.924840214404019,0.625189365264864,0.500661801561762,0.508349769580061,0.472767784735771,0.499059021803578,0.669679753573316,0.118119269544354,0.046449634939696,0.025824294590779,0.034498379740468,0.068794437926319,0.080610181497706,0.703927369288841,0.294766997666704,0.407652140807013,0.336390387698956,0.282188150940997,0.356547171578326,0.428235254628773,0.481637159581418,0.439962092342696,0.549445682508181,0.034493319898936,0.082198107319783,0.038600056426875,0.098454718725138,0.067459739696931,0.133863992016446,0.210490969728344,0.927615691632983,0.984417949226165,0.985961640170177,0.921963946886569,0.854208983766495,0.505463140318206,0.685367680578686,0.565653549472172,0.798550178735303,0.533664727391297,0.765438301679028,0.692766166116039,0.781840530585175,0.732180207573251,0.433369541863154,0.847134644041946,0.647740227640103,0.902885549274647,0.646430887773786,0.444297648863434,0.683257719087568,0.597504889011593,0.481306833033327,0.45852320777947,0.442908624255443,0.660666507720023,0.207293708142749,0.913641317792989,0.984588009198281,0.949399766532914,0.950014031764927,0.908538354017477,0.788992179865151,0.466121669820046,0.406040669359806,0.357807286624615
NA36,0.95211022124852,0.964687870833598,0.925674642779698,0.956760418014801,0.976708141068615,0.963789892091712,0.974063838597229,0.930119932128502,0.90503875553476,0.947373165784886,0.945637333768339,0.749582816301572,0.640218594342391,0.298195663762535,0.099780104154692,0.231796935356624,0.105948058529844,0.089034575277233,0.945723782986712,0.857342246703071,0.742800405610234,0.662364012405325,0.488472545156851,0.49651998071725,0.607212991338728,0.910497321828728,0.842885890927921,0.884369993541696,0.88914622725673,0.53072112415015,0.476513191577486,0.649486358422905,0.707013392492261,0.388248724775148,0.80346056049566,0.027365636496281,0.054517987097772,0.021883992659412,0.062601494457629,0.097325893039666,0.074613190323124,0.078985718884054,0.9596935466925,0.987331529185509,0.986310514909411,0.058370304435399,0.134012431043744,0.116783833965262,0.427180896446288,0.079786146418466,0.832581693354484,0.027385510635854,0.141175284942631,0.037911889917373,0.093816192068034,0.104692414892387,0.071385255016566,0.196697196508058,0.178320454716137,0.270270668050902,0.134939381498536,0.093989575238275,0.281706642776923,0.170511213090693,0.08093728164866,0.111650833093492,0.122451047415754,0.833750393540613,0.631113691830305,0.935104157179801,0.976819089946792,0.956789511983012,0.96344979801112,0.945705457981409,0.905181850286217,0.76715710211531,0.774123260345671,0.570127413238034
NA37,0.62403210090332,0.618512147953414,0.932384533846024,0.929547802567562,0.98651952297696,0.962880587555444,0.889748191190743,0.938472118799657,0.94192132736945,0.958825082268748,0.96590424738838,0.653017746881128,0.729365684928762,0.349472734560814,0.145252945786962,0.192631916658404,0.14375439481225,0.129065831416845,0.92203453945309,0.074760685482254,0.093659164394117,0.0176489327053,0.032282427528694,0.086008671615147,0.07528099896518,0.74180890337883,0.669274685464561,0.563694710133725,0.574814258156246,0.44811333944288,0.437119888437825,0.490117126299211,0.507494643420536,0.401759182083826,0.733543119537175,0.025995564800947,0.085980220738364,0.037803866126595,0.119939885560108,0.151103829283733,0.176669567533457,0.190315245545692,0.856120029547574,0.984895131015243,0.986474922374076,0.976037017317395,0.949646865789545,0.9243573915526,0.963332410793291,0.806988395799759,0.954539781987005,0.957916011720352,0.876020459422827,0.965962199974563,0.962051281353012,0.986809544751321,0.875198858054633,0.96791543108578,0.969072964846238,0.985600880136415,0.922241514305082,0.857977813210148,0.907261643293984,0.777392621119516,0.762000899916665,0.664202331668742,0.791146302328742,0.897597278332455,0.548131197767632,0.907130208002699,0.984669432322307,0.947561769326261,0.941522594482483,0.899459320765485,0.813919068747172,0.452085447274915,0.327947783460932,0.392784714867199
NA38,0.409026494939305,0.470713570246759,0.386456409861921,0.42888957623612,0.551392663728695,0.422188386727475,0.530643674498878,0.426773058147865,0.526219329447614,0.236659222166341,0.336743938061078,0.808037703616818,0.923941359653146,0.697405354120378,0.777362683767696,0.615396827255316,0.6200824105069,0.734702750965993,0.863963698647175,0.503855956038278,0.50250452282911,0.480440384100699,0.359877206164109,0.365729558589186,0.502775391601739,0.664996478169171,0.225605447237016,0.277345237739142,0.142874826655571,0.487945281981111,0.449285078675306,0.421046998279908,0.412834226311131,0.55145080555994,0.739984452980878,0.068134876871889,0.144421468041106,0.04030734791707,0.130264424636312,0.178677194754131,0.248539162315969,0.26846948037445,0.822674453120081,0.981521353425522,0.982060446277738,0.579702374704173,0.533830223938274,0.479884980858745,0.579279455709485,0.284959110311216,0.617923595839917,0.271474566465785,0.487297202017809,0.573463772273325,0.584575513884493,0.527826719156706,0.468954855830848,0.636651671766009,0.592129192733343,0.527608127514646,0.589828782618406,0.482072797218535,0.535567854949906,0.507982934455824,0.32869130158274,0.466282651859668,0.444204674174354,0.629247434902316,0.428200259202897,0.875138569748323,0.98117762021358,0.880250331634561,0.883632326670222,0.852261119826102,0.466776945767384,0.671061875947,0.655201801979328,0.406016035501956
