"","cg06419212","cg01123946","cg03172657","cg02691035","cg08316009","cg08935864","cg10398761","cg07215234","cg00623015","cg06615999","cg06934654","cg10512427","cg07944420","cg06245181","cg00759803","cg07706680","cg10453148","cg26436136","cg21450829","cg27324128","cg17701886","cg01720186","cg15510249","cg19998675","cg04468081","cg13779868","cg14426660","cg24068468","cg27367170","cg19301114","cg23244761","cg26872907","cg15858166","cg26691533","cg07433411","cg15780870","cg00055764","cg17766305","cg04812509","cg05339066","cg06118999","cg18192294","cg06981182","cg11861709","cg06079710","cg15972243","cg19323951","cg23930334","cg21515023","cg08295072","cg21612170","cg08934976","cg06942978","cg24908166","cg24131141","cg01256882","cg27298526","cg06560300","cg06674436","cg11832804","cg08994336","cg07728485","cg13995918","cg04524431","cg25518571","cg17765437","cg16750953","cg04777612","cg13162581","cg05647756","cg04273303","cg09227621"
"NA39",0.554703557681733,0.700703202041543,0.362281195576293,0.430489427308978,0.540807017485034,0.428175189336561,0.724156828284669,0.610768069020343,0.560882313707345,0.659650346740703,0.464521943995666,0.589450825136686,0.640527344848171,0.230460406825709,0.512841027299071,0.780251818990744,0.609414716948397,0.900260250311433,0.891499338475338,0.758646222311676,0.640954686165093,0.73225268454179,0.670748566849563,0.731129774852684,0.921143406286923,0.809526085970834,0.786208036518214,0.742229571472674,0.673844108390892,0.792862238327249,0.880439607943504,0.78373222679597,0.373226579349379,0.37333649176691,0.395383725607042,0.387499982323782,0.271720270801151,0.702762103871557,0.449311078230219,0.407335917260848,0.353028822062863,0.287362932848974,0.385557696982839,0.375652471499617,0.396483370553332,0.318050156908149,0.509551376487064,0.777571761202664,0.48477578550083,0.237766795272549,0.240742397157202,0.323919870991346,0.266535729462539,0.51702857612533,0.288348551372897,0.360768137196841,0.134205063445583,0.363505713319663,0.423836473980632,0.295752969200316,0.605453764362211,0.46606929020979,0.199066834610786,0.370835527225278,0.255748150161342,0.363704205539599,0.241235381675843,0.272233499681603,0.251517263137243,0.330248283878243,0.081655863860226,0.340604827024145
"NA40",0.435798449138525,0.374696358882295,0.209714122561121,0.367412410978949,0.236730936514589,0.463525402449878,0.423780926996925,0.381292458668958,0.434434054075774,0.430328886168805,0.448314015778636,0.369215422278605,0.331469962130637,0.218025317312136,0.366440270641561,0.435624476995199,0.329570947229779,0.914673112395489,0.825410336617765,0.41919820110245,0.147550354127139,0.228508530404127,0.122317850339966,0.090166691834427,0.931947113901041,0.549069846130819,0.274044428954112,0.420103211303975,0.386638990795687,0.747496027463745,0.777628826799081,0.491217647174571,0.283621232397878,0.338574266815153,0.483538948849916,0.514453523250853,0.134994274807576,0.607182307769265,0.027425536108052,0.042950834018995,0.049908339029398,0.034029607728852,0.047480962267217,0.05444461752644,0.092193118443352,0.098622708443033,0.579901637938899,0.71014007341336,0.442701747571373,0.274287479658056,0.299771081881322,0.598336461507012,0.294917245817674,0.491385417893456,0.262907467738662,0.433685191721448,0.271694759744597,0.477602732211151,0.40407584848318,0.362038536262309,0.468288536836267,0.551898630035487,0.386961168182237,0.533957678680868,0.432375349020868,0.299106625865223,0.253838920643998,0.434733942745194,0.414218636517957,0.318355479073567,0.017735859292674,0.021470800289461
"NA41",0.613110634094005,0.676305058894813,0.543441788102326,0.611528805571056,0.478053411192321,0.430340034839957,0.734239377249561,0.628872838670746,0.541504832704975,0.604154645130332,0.725122795259831,0.597205127477773,0.660845290938922,0.392534735634456,0.640013522482441,0.815057961082836,0.433505707134643,0.632923442924537,0.712882714015703,0.266604193257249,0.065249494796709,0.135235313828691,0.058086719214684,0.095924829158506,0.881671158371626,0.713342195353669,0.576144603992926,0.531858512619759,0.505463924736072,0.788645474284513,0.777003050473364,0.468557485841117,0.259879643354981,0.289795783267276,0.38850133379189,0.446313831640291,0.272904463317037,0.463645632171836,0.065979419282691,0.035002548139657,0.074157040660741,0.028531199156474,0.078708051749339,0.089480693067011,0.098923834208566,0.12850061362187,0.500033404417194,0.662319075577833,0.398036162106822,0.457812248666499,0.406521529440773,0.468190803925535,0.30779883292762,0.343061197820056,0.204389067608896,0.377913651046759,0.278370405575838,0.408895526363862,0.435724329301353,0.345232792021918,0.523413890082701,0.51370695724988,0.375767754189158,0.400842092828289,0.401044272655629,0.516857049250435,0.381662867807325,0.450370575857321,0.397090205640579,0.329054861864799,0.023571192484464,0.022959825607109
"NA42",0.93945390741258,0.946132627316816,0.939040575714334,0.892659932021142,0.913801928488942,0.839782348093529,0.961204987777521,0.975677605978811,0.853101575374007,0.964597982484469,0.97040483046078,0.901494398619471,0.903408201217991,0.82332477491784,0.891532264281748,0.98534975488553,0.952936449998937,0.747397246628157,0.782924893973465,0.349766937485406,0.145043952061612,0.217791129457779,0.122750612588475,0.14280590455856,0.935093145497234,0.824436029981666,0.706700641061583,0.701749863393601,0.604393924752945,0.759864499443697,0.699652772872548,0.383422036840784,0.613898509525461,0.611652986240768,0.695944818718301,0.795810045802493,0.701980762096322,0.158120738502234,0.118937643054444,0.032789800031554,0.091818543157216,0.030471808511685,0.153905651007822,0.134542926503726,0.19691727935474,0.199500186122888,0.070966894401238,0.095586077913404,0.255534976955535,0.586622331180675,0.436857624383694,0.669692501452984,0.45411868422876,0.790539403409919,0.19248522260706,0.592669092570137,0.352334541880283,0.512588042758379,0.516097606297349,0.45109100762222,0.665237721526903,0.619006063053779,0.679707274370137,0.646824159085291,0.470741229159672,0.705772805871696,0.702098437720388,0.848395942746191,0.841598442527597,0.450352742621783,0.029952788542034,0.138561794585776
"NA43",0.193522144603627,0.175952731094645,0.042644290543624,0.169393479417384,0.08099762037592,0.329950148330865,0.292117819963749,0.21592281055832,0.247704335507595,0.353497287523614,0.251855524228301,0.173494892342816,0.151219120488558,0.09511235855864,0.217662083199643,0.259051094297412,0.218442370184572,0.957886736521334,0.950178518506256,0.887957879947886,0.856914660371746,0.767156835816442,0.812095326734432,0.79352582131433,0.964227028722398,0.787546829974158,0.891147988673123,0.83852369565158,0.868647078859627,0.8050435400021,0.834658347139647,0.602125298551725,0.399795834154352,0.290053419421117,0.305301142871168,0.337703288153433,0.239040510941094,0.698586769905487,0.022772983746124,0.033106933244255,0.041586745271169,0.032605917907995,0.028218355578131,0.0491819906696,0.051375565634285,0.05186193022737,0.657681977572909,0.86747202540336,0.258381433250399,0.09670919773432,0.18571457450927,0.279711613639286,0.173601463374516,0.205104324311829,0.114396063476804,0.278380881925572,0.093096139302817,0.328969520679208,0.282157569887316,0.235731264902783,0.319845996735777,0.44005082337467,0.184391911214601,0.254111756455801,0.263159526531694,0.181814922057482,0.117807622454975,0.414691325038795,0.390022872941751,0.2845024707183,0.017554177791622,0.051509915501111
"NA44",0.381631146515303,0.480830116899439,0.263175251920301,0.38587812159172,0.429906939236388,0.243648880366785,0.679364766348117,0.335838106305324,0.23800487742952,0.467146458456762,0.381614077599248,0.209085117392575,0.439841465329614,0.094117800904662,0.298643394449137,0.267173759646154,0.266201041570678,0.580097144074875,0.609705456731574,0.257358841031298,0.133743344445971,0.191820113799977,0.158409320935364,0.117440130534787,0.199996263982117,0.538150035630343,0.168631061969662,0.130867537602612,0.044085893505959,0.342208332364049,0.154797156133795,0.033597533687876,0.300946057152343,0.244819727796262,0.250303587441661,0.216477319346119,0.133233989080495,0.090186080289935,0.071475375287818,0.049566046595641,0.087727914548755,0.037221288365234,0.079234425507709,0.090965762955047,0.129560111754567,0.14496394953208,0.343390945682298,0.475386637510201,0.487959376030594,0.389425108907662,0.298718571578501,0.276672654050148,0.198331639077481,0.316171885940303,0.221979906987083,0.204380878622278,0.1641599896744,0.240870970711254,0.213954903448459,0.165973740033378,0.611164343347937,0.298650507507186,0.21737255210002,0.127139595951537,0.208009488824017,0.481858615474481,0.148380236928776,0.194355132992485,0.125342489148254,0.1746105713227,0.023665694020621,0.026073694754268
"NA45",0.905833673491306,0.906655231672947,0.91597238524473,0.863763988482335,0.904117698951173,0.780888704026337,0.960968109304312,0.961127196257765,0.884269599102961,0.93280378224881,0.927852310731813,0.857958942678099,0.908042494403335,0.889163863007345,0.931193349382536,0.974290477502083,0.955836304625611,0.899456881432943,0.932947487539661,0.780173163027448,0.738285943366141,0.755817009885222,0.713279066444119,0.745910419987335,0.938795884410352,0.833073120460909,0.709245900129815,0.733491094084783,0.717487740602273,0.844774726643889,0.844754321828707,0.657906748852752,0.344340554178197,0.359286586914794,0.378050735831547,0.4266487832778,0.266024934290511,0.464398220837832,0.080447858045304,0.026993922279575,0.075557780323511,0.027794973449685,0.077920763841402,0.087342890590645,0.133456180691848,0.13043221881729,0.378678687537876,0.694722242250503,0.201519533538735,0.30888079158025,0.210540288790544,0.450615709687359,0.222472328453763,0.365017285835104,0.119330935773039,0.267577495158056,0.088414074159264,0.35587806373104,0.326537954414398,0.273363440069399,0.458657661800522,0.419896410850786,0.269111418918491,0.259390064994507,0.32402352084057,0.37976457593907,0.301650732867223,0.461056614427299,0.352657431169131,0.270507840476448,0.025025731778655,0.019559733620965
"NA46",0.261559292615645,0.287331967966185,0.25058468184402,0.396561030199445,0.406172643099869,0.270348150433087,0.298783280379489,0.244589010419444,0.03246199797128,0.042465943167832,0.19358596901896,0.210082080841334,0.180630144091838,0.018541940247646,0.224213604047489,0.153905311289421,0.045658571503525,0.450949090205479,0.890130912552885,0.566216212159805,0.213999956055546,0.201351066178806,0.083559374693004,0.167971145032756,0.748691320879954,0.895698617689254,0.471155407730316,0.364816788646433,0.220078249247723,0.223477021813101,0.107965627327857,0.018436557040064,0.532512901737377,0.450330009241113,0.534743976357904,0.495435269462471,0.199693460863013,0.821547999455736,0.099825563785802,0.044130883322401,0.083900649409689,0.049676473629845,0.101920572301285,0.11474586969831,0.189793502033674,0.442000530859479,0.013591694226614,0.014446585046746,0.11067501266077,0.186030930471458,0.11031332307863,0.282466335290244,0.121054544131857,0.022170473146437,0.014675599131975,0.160025974949575,0.029689703032952,0.052205874410192,0.034232236756405,0.290693468699225,0.377201205280535,0.366936845486098,0.121774411658593,0.169629291461815,0.236599555520879,0.244669564755219,0.130015464540123,0.254518139837906,0.151655630205395,0.235679047688191,0.020893735190128,0.01757943840063
"NA47",0.929371010762986,0.860772888407066,0.963098283268345,0.890736010702505,0.93694041645795,0.899336800936884,0.972230927116844,0.962932616463692,0.971535307797633,0.977556647498883,0.981748366724434,0.921368950187953,0.887569125063902,0.915597358485903,0.862318582822405,0.971073890403596,0.971518392283712,0.596849531048107,0.272144489056393,0.141168013723162,0.041618282705879,0.029246117020725,0.026437792333625,0.048571990735424,0.952724543217423,0.810135105801141,0.40191045243193,0.522935467119111,0.579853793681923,0.216869637063093,0.185903945054098,0.046856007779331,0.497882203669418,0.608759048499387,0.49554446676667,0.527434935462571,0.830863704295771,0.134799787035851,0.038681444047408,0.051481125102939,0.057926180576596,0.042684207289116,0.061127147911797,0.032443378089202,0.114660786228107,0.204281675222724,0.493268936735446,0.5762823202898,0.332082336954579,0.375027843044751,0.374000567989028,0.611352512632318,0.28262071503701,0.557838273984277,0.293961468419694,0.480910554040476,0.32943205564125,0.516190386844649,0.459240310397451,0.391003362762256,0.552012774302441,0.535873024423992,0.742661385339809,0.214006497089931,0.403763272160846,0.42936497524207,0.321513490638579,0.984082588484318,0.981131617652628,0.766619478675627,0.022830300556331,0.036313307036689
"NA48",0.578524469577777,0.584390345312592,0.504069230554903,0.513264785539631,0.686823106160543,0.448770989625013,0.741788734229346,0.626185635897711,0.508344873245449,0.58455599494496,0.514995339382457,0.498130843272582,0.617074003645798,0.443295033702454,0.712964559482567,0.641111195143259,0.53970212285545,0.922707433895483,0.915897244854611,0.682653780329465,0.58354412514866,0.665213089511072,0.401807828418823,0.627724205045172,0.940860514985745,0.850746711916085,0.635423474209921,0.673735303083373,0.501154833582589,0.207217075295534,0.092033726573814,0.031008241311972,0.52169113599395,0.465816936396324,0.472698770860125,0.486662211996385,0.345935962752238,0.855147859734955,0.074420841881019,0.043616166223941,0.072686882399048,0.034440116506739,0.085865705701979,0.08941924652527,0.12093953941202,0.098370130800972,0.264165406630076,0.761916665619745,0.076272447922798,0.119316038796552,0.184660477594284,0.409273770776662,0.13342217434139,0.154423763310009,0.030291230621894,0.121497583704459,0.036583465388157,0.139655383842193,0.144332424747565,0.143926044993434,0.266225394873497,0.255501364941734,0.11953153979111,0.114025704615341,0.102721819506229,0.281525881976899,0.143634460080277,0.263673789007136,0.155599740661958,0.194456370027775,0.020298689470879,0.052255590073394
"NA49",0.886405147156383,0.744214688325432,0.63204949952828,0.559538316262783,0.917893840911782,0.823438507140549,0.974453234582044,0.975189801029799,0.96219998315989,0.98086069406297,0.881185894308406,0.883042086239647,0.867943058149198,0.890467278196365,0.834313009466538,0.987348412390824,0.93081987631671,0.933394468403849,0.953625973906195,0.772589901604749,0.669119324972125,0.579212776019565,0.539319906346521,0.581896355691857,0.929875257532909,0.620493012013638,0.660363566044112,0.558978388391414,0.578233800442011,0.857138446409871,0.973453612658879,0.92644152629844,0.665676598993037,0.562525209651943,0.527319362960016,0.521734974081496,0.619418166587487,0.681273704187973,0.063094531456584,0.03134535676664,0.074528689561296,0.036233711392788,0.076559134980757,0.055512401625425,0.183732120754239,0.129111676110055,0.424767096713845,0.617386525672594,0.478064329371558,0.372503782065605,0.397066810430928,0.490658154473156,0.269645351308917,0.420261225369139,0.216965126745526,0.401337837765766,0.362009890026519,0.460894303020205,0.451354977441503,0.410387967787323,0.495155529186464,0.536056389515402,0.422660195395335,0.504805075791544,0.454291058221467,0.371970684553483,0.461802164869029,0.944360906876687,0.926656415922851,0.511703065159072,0.025461686422568,0.022384853170556
"NA50",0.615702941073733,0.510299187134482,0.354577860429786,0.547020929082374,0.435970818820979,0.56505752744662,0.623487342770925,0.597278245458921,0.525602716242469,0.638298958808764,0.484683050928111,0.546603069216602,0.614058684223807,0.379685560350641,0.532549682051168,0.591730421996959,0.491697717265559,0.918388836794316,0.896381983753524,0.667822008600008,0.662105779680677,0.533231941078183,0.509990013092993,0.586335672521713,0.953920159015261,0.832592324324524,0.868810022650964,0.86944569811718,0.904627565257545,0.662159353665846,0.787119490030267,0.479781436960105,0.48176279346205,0.466693915007122,0.529240744772145,0.488496130619583,0.593165108467477,0.558570462850619,0.036130636905168,0.041240607019104,0.038708872544349,0.036839843320438,0.049860909024127,0.049456345465976,0.083947141540309,0.090775774638446,0.667754926641569,0.903297424561121,0.562663644308533,0.416722617879986,0.445394014889949,0.549274881747711,0.361107634538929,0.503151442482795,0.264526554869682,0.580489230798147,0.410623193137136,0.538515610752847,0.498333730167332,0.474183750278893,0.608807899311204,0.602686379981718,0.582475738116265,0.676257266533591,0.496654379972788,0.38000394347286,0.408615269198222,0.428214899755971,0.387483257385743,0.223942008400377,0.041605649439778,0.150592492389103
"NA51",0.947531147358008,0.929244912178968,0.935010699194854,0.696536337073961,0.928258315708544,0.931555785018584,0.977993732586049,0.986625348975221,0.977145072679529,0.986435442677753,0.966686903470463,0.952947470211401,0.916199118038853,0.910195696373818,0.845310529437276,0.905196718212913,0.965020482260264,0.504890516515372,0.522080523317124,0.248471354254079,0.067896451429577,0.088766192324091,0.04159757731644,0.071919802828581,0.554002542984418,0.500117046403346,0.156482136382235,0.067275611764997,0.048585402255924,0.15715701999588,0.154146961821518,0.093435371237878,0.759084237398008,0.815939095808191,0.956956548453733,0.962585848516856,0.847021713456791,0.312520804192517,0.052209922092297,0.028991644140178,0.073145360889808,0.039102692093198,0.069806127968554,0.062823166933298,0.115634910350902,0.155226637037024,0.024646706629384,0.014814539883503,0.573898369582641,0.955212161470072,0.909878363956324,0.966650233886286,0.930198571381864,0.979044877563891,0.974906559431385,0.891517462404788,0.961908194183658,0.984950912790317,0.98800887718182,0.984477815936768,0.980321793621136,0.987103959972555,0.986080565523285,0.333535720741151,0.900943989519323,0.91593843044677,0.917061792877487,0.962160177911934,0.962485412671457,0.702651786043652,0.018457598064214,0.02130997401877
"NA52",0.320352343488672,0.270091909927677,0.139585088030953,0.286984196027925,0.169275310660946,0.431693991192011,0.315025824087582,0.30569173783854,0.36413291271053,0.334103285741507,0.305918565960975,0.278703873675009,0.227318619568972,0.171216754243916,0.331638213136726,0.365904421073136,0.310347615526443,0.912862529146073,0.92045609571201,0.606987144907998,0.799351717017088,0.708470503280889,0.768146338284803,0.520785824731769,0.965241309986808,0.779404991888191,0.816948709662721,0.798062325578297,0.808291591903817,0.671266900179945,0.768263757415907,0.457072598949795,0.305894409420835,0.303919992147297,0.38514543310581,0.388036873032616,0.154311201162221,0.869553126236083,0.036411252684283,0.046493164911101,0.050978356478221,0.036033996936415,0.038174596858537,0.031889889839183,0.086991812537502,0.110393823118431,0.562055147967998,0.727818833656599,0.638741341779305,0.548484334427443,0.511666386795965,0.696303420875332,0.514210466052325,0.734673259877209,0.501401083466584,0.623294917392837,0.643503288512095,0.583449646005839,0.59442678442564,0.541409256921329,0.604984553334495,0.682911783087921,0.651198492793792,0.770754471670674,0.621070582302446,0.482185113229961,0.658545744703749,0.3692907134358,0.348863459651926,0.278664482280492,0.017082861695061,0.024221793559835
"NA53",0.919154633502566,0.887740025450348,0.964189601728017,0.862130921457962,0.901863342297434,0.93918556492187,0.975109759255514,0.981740827087174,0.960192042654469,0.981201111560806,0.913210925238467,0.821099593943928,0.910442622286642,0.808676614412811,0.915113044598947,0.974799274970388,0.92453113327163,0.379440950855772,0.507194506072225,0.26401987180324,0.059581725923393,0.100861317272834,0.055121225091659,0.063931590702652,0.417305955065243,0.235750290012484,0.08080626128874,0.044649934262618,0.03123266931335,0.216634667311789,0.272270502463521,0.144935725150521,0.569398399165101,0.66442389218004,0.661717322387677,0.712461717754681,0.680839110361528,0.066220099731703,0.037908987946795,0.03451870032683,0.049971215233395,0.027144544824422,0.066221330403718,0.078958933786858,0.130317679749292,0.118622562681956,0.116699483810436,0.102355864543018,0.737118147499353,0.689253243099293,0.609148103071581,0.770218722074785,0.509182587976868,0.797892190460594,0.369270028895496,0.752492660425981,0.607073180940914,0.827568403340101,0.666249336089201,0.582236428562653,0.716167177186365,0.73736502946897,0.759877320023494,0.739084042034655,0.663018590040687,0.649432721433651,0.667061129874586,0.793499445007018,0.772769243544355,0.50600482241583,0.019574775618321,0.021633545452029
"NA54",0.525953185587665,0.424520334723637,0.152398677035546,0.332756858189793,0.344936520995337,0.530649321432925,0.4555035981101,0.452915427999821,0.465583777316173,0.498618277569224,0.448275729982809,0.489020776806292,0.436241328107063,0.243845492616594,0.552375901251556,0.484433184061078,0.461815176604243,0.932383833124858,0.953113098508987,0.780321916013814,0.692983043539266,0.628307253637702,0.644635273144705,0.663819020996267,0.94249334839407,0.685282683423288,0.404566284106699,0.510759894992624,0.416414500336548,0.586291612580239,0.462458640881585,0.295601011217373,0.654944883244499,0.676068283266384,0.969638092268447,0.978100316134431,0.71083256336151,0.735670427051886,0.04916042427713,0.048940949402898,0.077202346750843,0.018341665811985,0.154582703651763,0.133082046208964,0.248949061447997,0.284089717951481,0.438839993584001,0.750972387688925,0.565456281356458,0.534082640209339,0.486370346868156,0.607254045673354,0.449263957772643,0.552737992044176,0.335399335647262,0.550345955400018,0.478343699742007,0.586209115788716,0.56638818386165,0.46051280331089,0.601342286897701,0.653967298889029,0.633868050693296,0.575086515496494,0.567336825452062,0.616698570300403,0.646478420897791,0.837799931890117,0.882017841286846,0.591258869106701,0.029348783954965,0.174222278338413
"NA55",0.411199115612605,0.327795642041476,0.0923506047855,0.249324088518313,0.17016827166572,0.300821568581898,0.187892975307388,0.242904820155433,0.341600010526272,0.274469771674546,0.286224295573892,0.346760546241417,0.377682904062238,0.131072508473415,0.480287538976217,0.355348489189058,0.256499889539496,0.890770168710662,0.961241230552288,0.759125136869403,0.782457754660289,0.76519211790516,0.715367044437159,0.759088929904425,0.909055516780793,0.810461073098926,0.511892935298592,0.454269231867745,0.385171280704914,0.76021996661516,0.632590822767091,0.379177069155151,0.503538704135803,0.520211113105608,0.422125982245911,0.443338112861476,0.403100089886829,0.274718371238272,0.080824707346118,0.028736051508205,0.109938265619135,0.026655145070886,0.128827636431797,0.107133643503022,0.183060153822281,0.174609621811389,0.131473484354789,0.506027948415143,0.296308371959727,0.40036118583657,0.229134159283194,0.331933551612144,0.241720811631179,0.283856546350631,0.093518552411863,0.320980482699718,0.113905251866857,0.237329293407664,0.346944867473725,0.27994278358357,0.423677950531849,0.456495564876461,0.291847158300493,0.310994710191379,0.322300545792536,0.554742362789992,0.433445923105268,0.684573489439409,0.596539348599721,0.357544763662618,0.030359913398674,0.0344586562768
"NA56",0.237328748288434,0.346185153894931,0.044362941161035,0.160922726985839,0.307567014304954,0.263510319701611,0.277068528291301,0.276406422920449,0.229139156568254,0.461228676590123,0.240834811301299,0.146705701971644,0.348683725290771,0.070796304966026,0.241968595937684,0.2921283573872,0.234691005919122,0.940819235895285,0.918287471044752,0.738448407932292,0.763294428443788,0.698191831834986,0.58029292472562,0.552377768912696,0.917745553215725,0.794416482141019,0.611052875002878,0.68014405056362,0.554949827847572,0.822975692157873,0.827015307085955,0.497324005468805,0.367710583375538,0.315411348332307,0.361366862016036,0.312164214640021,0.138372305604221,0.743430945257821,0.03927674424301,0.035151815365505,0.086719482263844,0.031106780372614,0.065599874820544,0.072575697455084,0.116930195033812,0.107611811825838,0.506378436434324,0.743481620340085,0.592018613656948,0.607872526784661,0.493788698736783,0.646213527876473,0.390040382347863,0.565032574185382,0.367586600306107,0.62792437484352,0.540720076388869,0.54783677574933,0.547043927841515,0.476001442812,0.602666045434307,0.625334679323142,0.553458091010539,0.656318953702668,0.59719700501516,0.644940556376297,0.65230643406224,0.2173988531909,0.139547651517905,0.178847126292737,0.02414849512083,0.031188205901046
"NA57",0.91135478663521,0.684591567601895,0.619486627366986,0.527196026705101,0.909787818152587,0.94661772986287,0.976440798678679,0.969726304957617,0.974314174655094,0.981378216658151,0.910633713634366,0.927680271486896,0.88744725527031,0.881742735744409,0.911048446289679,0.980377468807868,0.966271491569841,0.826882851392222,0.771887730070917,0.370368560784119,0.072340909933895,0.085282038000978,0.089150414826904,0.086433607896566,0.662685514728032,0.338172412544483,0.185794956881842,0.241567272082502,0.251110495632004,0.728285670207469,0.880083552014233,0.706826944809843,0.555610779822418,0.605689580608721,0.650778766727076,0.681217041164127,0.882032865457991,0.532030046025245,0.033864290451569,0.068213899121415,0.089666894585632,0.026683321409355,0.094995139473304,0.121439719672803,0.238882942667328,0.200024401565184,0.374908184633103,0.629096962716433,0.856758958865289,0.627565475478141,0.7160370132394,0.841377357580454,0.476380723808215,0.88624748037197,0.683842800202592,0.700846996616563,0.62795440590056,0.913833692734706,0.833129993889252,0.540051310009928,0.884024550998963,0.718903873275614,0.882931987126062,0.908729334698628,0.637979354276491,0.56450886091238,0.660768499050198,0.981936772752272,0.982586308075395,0.702278806608363,0.227963429499271,0.404450627249096
"NA58",0.240203277209833,0.318089053973198,0.117284696580641,0.159568133479763,0.09925229894951,0.256086635218388,0.843850587052255,0.163549900754315,0.180069019235143,0.239075324685075,0.241162168086601,0.177082042003309,0.273956342974057,0.090580122369899,0.285410432946502,0.155680606726504,0.226552749730496,0.770624378283747,0.71319376884922,0.310482188399779,0.120321946684673,0.25314016671059,0.090366107796724,0.102150927433444,0.870653996575241,0.914337850019862,0.890480705194572,0.860002174578629,0.903814613896276,0.097512597507037,0.024308365765021,0.024037028207398,0.403681284153257,0.305628628963612,0.465581827564761,0.399625286537781,0.892827810196951,0.204261691335203,0.058961026610689,0.037893163648143,0.079340292508199,0.048737015151866,0.088838960994224,0.063136288736246,0.154018384444447,0.160488500915338,0.670531949947906,0.922540599525831,0.840905945182542,0.569439830138067,0.627491696789714,0.621366439376038,0.364355103741664,0.868360491508756,0.607037033441722,0.738285539711559,0.698827704795431,0.638953191941266,0.67804242250803,0.494730067194386,0.935416475475173,0.698163307384077,0.764706268922087,0.577953747158085,0.561366899747032,0.531559130526572,0.467896145219326,0.639929180949807,0.677956057264963,0.413288152761814,0.025033146030626,0.038693982755331
"NA59",0.811342157840758,0.653778512730979,0.353435222494136,0.450796303931664,0.915430629759401,0.759616092593229,0.927265711220706,0.796686835891589,0.769207395511508,0.926652983340242,0.719694963593825,0.756591466957476,0.764482172357788,0.614614223368636,0.796318967121069,0.921304430680493,0.891395173066083,0.931812397399425,0.946425303276429,0.729509585746567,0.40283644967468,0.483540575672632,0.40029064660029,0.47372073701661,0.949852249748619,0.57886579984254,0.294940080798845,0.348895510684647,0.311618005560399,0.890272570824472,0.936676247779905,0.85580489815564,0.530012387188776,0.527911315005962,0.660299978846535,0.672864217590317,0.560900972949427,0.686282471625219,0.068773471216323,0.034495644166443,0.071415542791784,0.040617384092931,0.090927037306547,0.109139555034643,0.131348477988912,0.206081258049701,0.067868946460733,0.288496366437067,0.79987720521483,0.7115700464836,0.533012140472308,0.757842090385912,0.520558635116347,0.590950968680268,0.525319315927989,0.68851408058333,0.604566049000832,0.597957638746012,0.580738504306291,0.559963033240731,0.651775432797365,0.692068539934931,0.741512002290934,0.705353156177181,0.667169483448511,0.686210600307338,0.705448532176177,0.535950972513636,0.470300480702541,0.506630796758261,0.024670261755257,0.016717382513902
"NA60",0.356139181644778,0.333443146413098,0.089818482724103,0.268850667483445,0.196081175126632,0.32770986928376,0.358583501351356,0.241241466569635,0.304834290696464,0.305029911713231,0.304544515596167,0.208594831206751,0.273505525374374,0.143876614049623,0.429880666768824,0.336293129930492,0.285728163005842,0.905433049132785,0.954170523828527,0.803398896462509,0.815899582494517,0.719500817487292,0.745984724325871,0.769343510999231,0.949447676133643,0.859925824433841,0.879956974092658,0.832532149181623,0.848232675193874,0.759050388040375,0.728572711160079,0.42760255342608,0.851645849024814,0.800189955208385,0.964098754134163,0.980405311883939,0.461235443392741,0.826144418541912,0.130938000092287,0.054242515011413,0.110171132679612,0.031166432616206,0.152805972733069,0.142428130966106,0.164937783288747,0.168261130739738,0.578630854522393,0.806596967740986,0.329273434827574,0.423788217341621,0.386242729449119,0.521345457643137,0.186353860062995,0.191418380845199,0.091145449806697,0.230411626380198,0.109148478019314,0.284626111833267,0.269996930064418,0.232173163508716,0.377037925383216,0.385949195270594,0.201487391191567,0.264476962514933,0.225160293071931,0.269969705496824,0.207216021673059,0.632537409879503,0.681156936348566,0.329529265118073,0.02093512535558,0.02456899061552
"NA61",0.221705571045408,0.162443171378267,0.048404480188352,0.243299161994882,0.131704816811577,0.294410177531118,0.108292768962854,0.213508999656158,0.22429603201226,0.273930935625575,0.238636461170885,0.177563941867182,0.193961116407477,0.055777389885093,0.271180950757673,0.184197843160446,0.291194794772826,0.920393734623179,0.945997482439168,0.855726583766529,0.93357526866315,0.812942132151177,0.83996611866713,0.831274898372348,0.948454818759775,0.900226664986669,0.86991817973689,0.887012408925908,0.861536091536763,0.885027696758117,0.954181505656313,0.888751360631101,0.488411403027355,0.334587293366535,0.329311107848908,0.325520726595725,0.231825925313836,0.524947938758154,0.076697544225551,0.046938081745763,0.094997560862131,0.047720625653552,0.114446646991312,0.064137664558777,0.242366801346542,0.259041523250066,0.739611227927302,0.866327413430096,0.183420880965173,0.101097294217049,0.215631074036407,0.361570720157291,0.145373314071457,0.213165261459087,0.065647278144058,0.154606203233257,0.062876436159869,0.257103567863906,0.276906796922116,0.177959750945265,0.322204337335211,0.340270198984466,0.173455523295296,0.236712249480414,0.168964508892021,0.249016266665853,0.16303509139914,0.257338378840934,0.196787452363157,0.191275741157545,0.019271642126147,0.048362206673254
